ID,Biome,State,Latitude,Lat_group,Locality,Lat_grouple,Family,Fam_new,Temp_let,Temp_num,Sex,Sex1,Wing.length..mm.,sLL,Emtime,AdRate,LarvRate,Puplen,Puprate,AL,growth,log_sLL,log_Emtime,log_AL,log_growth,GrpB,GrpL,Temp_fac,abs_Lat,Pop
SJU 417,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,A,20,M,1,3.125,25,28,0.035714286,0.04,3,0.333333333,7,0.045577371,3.218875825,3.33220451,1.945910149,3.088343928,20 Mata Atlantica,20 High latitude,20,22.611,Mata Atlantica High latitude
SJU 419,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,A,20,M,1,3.017,21,24,0.041666667,0.047619048,3,0.333333333,5,0.05258395,3.044522438,3.17805383,1.609437912,2.94534433,20 Mata Atlantica,20 High latitude,20,22.611,Mata Atlantica High latitude
SJU 420,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,A,20,M,1,3.087,23,26,0.038461538,0.043478261,3,0.333333333,6,0.049008685,3.135494216,3.258096538,1.791759469,3.01575776,20 Mata Atlantica,20 High latitude,20,22.611,Mata Atlantica High latitude
SJU 421,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,A,20,M,1,3.017,24,27,0.037037037,0.041666667,3,0.333333333,6,0.046010957,3.17805383,3.295836866,1.791759469,3.078875722,20 Mata Atlantica,20 High latitude,20,22.611,Mata Atlantica High latitude
SJU 422,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,A,20,F,0,3.01,27,30,0.033333333,0.037037037,3,0.333333333,5,0.040812596,3.295836866,3.401197382,1.609437912,3.198764532,20 Mata Atlantica,20 High latitude,20,22.611,Mata Atlantica High latitude
SJU 423,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,A,20,F,0,3.11,28,31,0.032258065,0.035714286,3,0.333333333,7,0.04052224,3.33220451,3.433987204,1.945910149,3.205904314,20 Mata Atlantica,20 High latitude,20,22.611,Mata Atlantica High latitude
SJU 424,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,B,24,M,1,2.709,14,16,0.0625,0.071428571,2,0.5,2,0.071184255,2.63905733,2.772588722,0.693147181,2.64248363,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 425,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,B,24,F,0,2.839,17,19,0.052631579,0.058823529,2,0.5,3,0.061379522,2.833213344,2.944438979,1.098612289,2.790679014,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 426,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,B,24,F,0,3.04,19,21,0.047619048,0.052631579,2,0.5,3,0.058518817,2.944438979,3.044522438,1.098612289,2.838406925,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 427,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,B,24,M,1,3.007,21,23,0.043478261,0.047619048,2,0.5,3,0.052425853,3.044522438,3.135494216,1.098612289,2.94835544,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 429,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,B,24,M,1,NA,19,21,0.047619048,0.052631579,2,0.5,2,NA,2.944438979,3.044522438,0.693147181,NA,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 431,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,B,24,F,0,2.895,22,24,0.041666667,0.045454545,2,0.5,3,0.048317505,3.091042453,3.17805383,1.098612289,3.029961361,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 432,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,B,24,F,0,2.762,23,25,0.04,0.043478261,2,0.5,4,0.044171959,3.135494216,3.218875825,1.386294361,3.119665105,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 434,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,B,24,F,0,2.774,17,19,0.052631579,0.058823529,2,0.5,4,0.060017078,2.833213344,2.944438979,1.386294361,2.813126128,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 435,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,B,24,M,1,2.742,19,21,0.047619048,0.052631579,2,0.5,3,0.05308882,2.944438979,3.044522438,1.098612289,2.935788918,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 436,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,B,24,M,1,2.785,19,21,0.047619048,0.052631579,2,0.5,2,0.053907783,2.944438979,3.044522438,0.693147181,2.920480418,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 438,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,B,24,M,1,2.787,22,24,0.041666667,0.045454545,2,0.5,2,0.046589352,3.091042453,3.17805383,0.693147181,3.066383257,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 439,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,C,28,F,0,2.699,17,18,0.055555556,0.058823529,1,1,2,0.058404784,2.833213344,2.890371758,0.693147181,2.840357469,28 Mata Atlantica,28 High latitude,28,22.611,Mata Atlantica High latitude
SJU 440,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,C,28,M,1,2.778,23,25,0.04,0.043478261,2,0.5,2,0.044423098,3.135494216,3.218875825,0.693147181,3.113995729,28 Mata Atlantica,28 High latitude,28,22.611,Mata Atlantica High latitude
SJU 444,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,10,S9,C,28,M,1,2.631,16,18,0.055555556,0.0625,2,0.5,1,0.06046025,2.772588722,2.890371758,0,2.805769153,28 Mata Atlantica,28 High latitude,28,22.611,Mata Atlantica High latitude
SJU 454,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,A,20,F,0,3.007,19,23,0.043478261,0.052631579,4,0.25,4,0.057944363,2.944438979,3.135494216,1.386294361,2.848271981,20 Mata Atlantica,20 High latitude,20,22.611,Mata Atlantica High latitude
SJU 455,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,A,20,M,1,3.119,23,26,0.038461538,0.043478261,3,0.333333333,5,0.049457063,3.135494216,3.258096538,1.609437912,3.00665041,20 Mata Atlantica,20 High latitude,20,22.611,Mata Atlantica High latitude
SJU 456,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,A,20,F,0,2.99,26,29,0.034482759,0.038461538,3,0.333333333,4,0.0421259,3.258096538,3.36729583,1.386294361,3.167092537,20 Mata Atlantica,20 High latitude,20,22.611,Mata Atlantica High latitude
SJU 457,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,A,20,F,0,3.103,27,30,0.033333333,0.037037037,3,0.333333333,7,0.041939607,3.295836866,3.401197382,1.945910149,3.171524627,20 Mata Atlantica,20 High latitude,20,22.611,Mata Atlantica High latitude
SJU 459,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,A,20,M,1,3.093,20,23,0.043478261,0.05,3,0.333333333,5,0.056457075,2.995732274,3.135494216,1.609437912,2.87427467,20 Mata Atlantica,20 High latitude,20,22.611,Mata Atlantica High latitude
SJU 460,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,A,20,M,1,3.164,23,26,0.038461538,0.043478261,3,0.333333333,5,0.050079872,3.135494216,3.258096538,1.609437912,2.994136113,20 Mata Atlantica,20 High latitude,20,22.611,Mata Atlantica High latitude
SJU 461,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,A,20,F,0,3.137,29,32,0.03125,0.034482759,3,0.333333333,5,0.039422998,3.36729583,3.465735903,1.609437912,3.233405939,20 Mata Atlantica,20 High latitude,20,22.611,Mata Atlantica High latitude
SJU 464,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,A,20,F,0,3.175,20,23,0.043478261,0.05,3,0.333333333,5,0.057765382,2.995732274,3.135494216,1.609437912,2.851365617,20 Mata Atlantica,20 High latitude,20,22.611,Mata Atlantica High latitude
SJU 465,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,A,20,F,0,3.345,23,26,0.038461538,0.043478261,3,0.333333333,6,0.052498552,3.135494216,3.258096538,1.791759469,2.946969693,20 Mata Atlantica,20 High latitude,20,22.611,Mata Atlantica High latitude
SJU 469,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,B,24,M,1,2.721,17,19,0.052631579,0.058823529,2,0.5,2,0.058882321,2.833213344,2.944438979,0.693147181,2.832214383,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 470,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,B,24,F,0,2.823,18,20,0.05,0.055555556,2,0.5,2,0.057655564,2.890371758,2.995732274,0.693147181,2.853268526,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 472,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,B,24,F,0,2.783,21,23,0.043478261,0.047619048,2,0.5,3,0.048739499,3.044522438,3.135494216,1.098612289,3.021265506,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 473,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,B,24,M,1,2.805,21,23,0.043478261,0.047619048,2,0.5,3,0.049114454,3.044522438,3.135494216,1.098612289,3.013601904,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 475,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,B,24,M,1,2.599,20,22,0.045454545,0.05,2,0.5,3,0.047756338,2.995732274,3.091042453,1.098612289,3.041643492,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 476,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,B,24,F,0,2.786,20,22,0.045454545,0.05,2,0.5,2,0.051230344,2.995732274,3.091042453,0.693147181,2.971423271,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 479,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,B,24,M,1,2.722,16,17,0.058823529,0.0625,1,1,3,0.062585432,2.772588722,2.833213344,1.098612289,2.771222751,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 480,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,B,24,M,1,2.807,16,18,0.055555556,0.0625,2,0.5,2,0.064507269,2.772588722,2.890371758,0.693147181,2.74097737,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 481,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,B,24,M,1,2.76,18,20,0.05,0.055555556,2,0.5,2,0.056401704,2.890371758,2.995732274,0.693147181,2.875255901,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 482,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,B,24,M,1,2.809,18,20,0.05,0.055555556,2,0.5,2,0.057379364,2.890371758,2.995732274,0.693147181,2.858070556,24 Mata Atlantica,24 High latitude,24,22.611,Mata Atlantica High latitude
SJU 485,Mata Atlantica,Rio de Janeiro,-22.611,3,SJU,High latitude,11,S10,C,28,M,1,2.53,15,17,0.058823529,0.066666667,2,0.5,1,0.061881287,2.708050201,2.833213344,0,2.782537458,28 Mata Atlantica,28 High latitude,28,22.611,Mata Atlantica High latitude
TLC 104,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,A,20,M,1,2.674,17,19,0.052631579,0.058823529,2,0.5,4,0.057857381,2.833213344,2.944438979,1.386294361,2.849774243,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 105,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,A,20,F,0,2.786,18,20,0.05,0.055555556,2,0.5,5,0.056922604,2.890371758,2.995732274,1.609437912,2.866062755,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 106,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,A,20,M,1,2.839,19,22,0.045454545,0.052631579,3,0.333333333,3,0.05491852,2.944438979,3.091042453,1.098612289,2.901904649,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 109,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,A,20,M,1,2.759,18,21,0.047619048,0.055555556,3,0.333333333,3,0.056381572,2.890371758,3.044522438,1.098612289,2.875612912,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 110,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,A,20,F,0,2.805,19,22,0.045454545,0.052631579,3,0.333333333,3,0.054284397,2.944438979,3.091042453,1.098612289,2.913518445,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 111,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,A,20,M,1,2.864,20,22,0.045454545,0.05,2,0.5,4,0.052610962,2.995732274,3.091042453,1.386294361,2.944830769,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 112,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,A,20,M,1,2.901,20,23,0.043478261,0.05,3,0.333333333,3,0.053252775,2.995732274,3.135494216,1.098612289,2.932705358,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 113,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,A,20,M,1,3.001,22,24,0.041666667,0.045454545,2,0.5,4,0.049952071,3.091042453,3.17805383,1.386294361,2.996691309,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 114,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,A,20,M,1,2.848,21,23,0.043478261,0.047619048,2,0.5,3,0.049838904,3.044522438,3.135494216,1.098612289,2.998959386,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 116,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,A,20,M,1,2.845,21,23,0.043478261,0.047619048,2,0.5,3,0.049788718,3.044522438,3.135494216,1.098612289,2.999966877,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 119,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,B,24,M,1,2.665,16,19,0.052631579,0.0625,3,0.333333333,1,0.061262754,2.772588722,2.944438979,0,2.792583229,24 Cerrado,24 Mid latitude,24,10.7,Cerrado Mid latitude
TLC 120,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,B,24,M,1,2.789,17,20,0.05,0.058823529,3,0.333333333,1,0.060334301,2.833213344,2.995732274,0,2.807854506,24 Cerrado,24 Mid latitude,24,10.7,Cerrado Mid latitude
TLC 121,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,B,24,M,1,2.82,18,20,0.05,0.055555556,2,0.5,3,0.057596494,2.890371758,2.995732274,1.098612289,2.854293588,24 Cerrado,24 Mid latitude,24,10.7,Cerrado Mid latitude
TLC 124,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,B,24,M,1,NA,17,19,0.052631579,0.058823529,2,0.5,2,NA,2.833213344,2.944438979,0.693147181,NA,24 Cerrado,24 Mid latitude,24,10.7,Cerrado Mid latitude
TLC 125,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,B,24,M,1,2.872,19,21,0.047619048,0.052631579,2,0.5,2,0.055526771,2.944438979,3.044522438,0.693147181,2.890890012,24 Cerrado,24 Mid latitude,24,10.7,Cerrado Mid latitude
TLC 126,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,B,24,M,1,2.712,19,20,0.05,0.052631579,1,1,3,0.052509809,2.944438979,2.995732274,1.098612289,2.94675529,24 Cerrado,24 Mid latitude,24,10.7,Cerrado Mid latitude
TLC 129,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,B,24,M,1,2.694,18,19,0.052631579,0.055555556,1,1,3,0.05505706,2.890371758,2.944438979,1.098612289,2.899385179,24 Cerrado,24 Mid latitude,24,10.7,Cerrado Mid latitude
TLC 130,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,B,24,F,0,2.607,20,22,0.045454545,0.05,2,0.5,2,0.047910007,2.995732274,3.091042453,0.693147181,3.038430887,24 Cerrado,24 Mid latitude,24,10.7,Cerrado Mid latitude
TLC 131,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,B,24,F,0,2.801,21,23,0.043478261,0.047619048,2,0.5,2,0.0490465,3.044522438,3.135494216,0.693147181,3.014986455,24 Cerrado,24 Mid latitude,24,10.7,Cerrado Mid latitude
TLC 132,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,B,24,F,0,2.725,22,24,0.041666667,0.045454545,2,0.5,2,0.045566747,3.091042453,3.17805383,0.693147181,3.088577067,24 Cerrado,24 Mid latitude,24,10.7,Cerrado Mid latitude
TLC 134,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,C,28,M,1,2.571,12,13,0.076923077,0.083333333,1,1,2,0.078691244,2.48490665,2.564949357,0.693147181,2.542223387,28 Cerrado,28 Mid latitude,28,10.7,Cerrado Mid latitude
TLC 135,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,C,28,M,1,2.558,15,17,0.058823529,0.066666667,2,0.5,1,0.062615047,2.708050201,2.833213344,0,2.770749664,28 Cerrado,28 Mid latitude,28,10.7,Cerrado Mid latitude
TLC 136,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,C,28,F,0,2.615,17,18,0.055555556,0.058823529,1,1,2,0.056544947,2.833213344,2.890371758,0.693147181,2.872719437,28 Cerrado,28 Mid latitude,28,10.7,Cerrado Mid latitude
TLC 137,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,C,28,F,0,2.593,17,18,0.055555556,0.058823529,1,1,2,0.056047971,2.833213344,2.890371758,0.693147181,2.88154733,28 Cerrado,28 Mid latitude,28,10.7,Cerrado Mid latitude
TLC 139,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,C,28,F,0,2.49,16,17,0.058823529,0.0625,1,1,2,0.057017669,2.772588722,2.833213344,0.693147181,2.86439407,28 Cerrado,28 Mid latitude,28,10.7,Cerrado Mid latitude
TLC 144,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,C,28,M,1,2.479,16,17,0.058823529,0.0625,1,1,2,0.056740953,2.772588722,2.833213344,0.693147181,2.869259048,28 Cerrado,28 Mid latitude,28,10.7,Cerrado Mid latitude
TLC 145,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,C,28,F,0,2.515,19,20,0.05,0.052631579,1,1,2,0.048540674,2.944438979,2.995732274,0.693147181,3.025353196,28 Cerrado,28 Mid latitude,28,10.7,Cerrado Mid latitude
TLC 146,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,74,T5,C,28,F,0,2.507,22,24,0.041666667,0.045454545,2,0.5,1,0.041776674,3.091042453,3.17805383,0,3.175417143,28 Cerrado,28 Mid latitude,28,10.7,Cerrado Mid latitude
TLC 149,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,A,20,M,1,2.729,16,19,0.052631579,0.0625,3,0.333333333,3,0.062745953,2.772588722,2.944438979,1.098612289,2.768661203,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 150,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,A,20,F,0,2.726,21,23,0.043478261,0.047619048,2,0.5,4,0.047754063,3.044522438,3.135494216,1.386294361,3.041691116,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 151,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,A,20,F,0,2.851,23,26,0.038461538,0.043478261,3,0.333333333,3,0.045550861,3.135494216,3.258096538,1.098612289,3.088925747,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 154,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,A,20,F,0,NA,18,21,0.047619048,0.055555556,3,0.333333333,3,NA,2.890371758,3.044522438,1.098612289,NA,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 155,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,A,20,M,1,2.854,18,20,0.05,0.055555556,2,0.5,4,0.058262307,2.890371758,2.995732274,1.386294361,2.842799937,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 156,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,A,20,M,1,2.814,20,22,0.045454545,0.05,2,0.5,3,0.051730348,2.995732274,3.091042453,1.098612289,2.961710669,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 157,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,A,20,F,0,2.748,20,22,0.045454545,0.05,2,0.5,5,0.050543669,2.995732274,3.091042453,1.609437912,2.984917589,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 159,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,A,20,F,0,2.724,20,23,0.043478261,0.05,3,0.333333333,4,0.050105069,2.995732274,3.135494216,1.386294361,2.99363309,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 160,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,A,20,F,0,NA,21,23,0.043478261,0.047619048,2,0.5,3,NA,3.044522438,3.135494216,1.098612289,NA,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 161,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,A,20,F,0,2.791,21,23,0.043478261,0.047619048,2,0.5,4,0.048876188,3.044522438,3.135494216,1.386294361,3.018464948,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 162,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,A,20,F,0,2.746,23,26,0.038461538,0.043478261,3,0.333333333,3,0.043919361,3.135494216,3.258096538,1.098612289,3.125400027,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 163,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,A,20,M,1,2.855,25,27,0.037037037,0.04,2,0.5,4,0.041962874,3.218875825,3.295836866,1.386294361,3.170970011,20 Cerrado,20 Mid latitude,20,10.7,Cerrado Mid latitude
TLC 164,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,B,24,M,1,2.708,15,17,0.058823529,0.066666667,2,0.5,2,0.066414024,2.708050201,2.833213344,0.693147181,2.711847045,24 Cerrado,24 Mid latitude,24,10.7,Cerrado Mid latitude
TLC 165,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,B,24,M,1,2.768,18,20,0.05,0.055555556,2,0.5,2,0.056562502,2.890371758,2.995732274,0.693147181,2.87240902,24 Cerrado,24 Mid latitude,24,10.7,Cerrado Mid latitude
TLC 166,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,B,24,F,0,2.75,21,22,0.045454545,0.047619048,1,1,3,0.048171472,3.044522438,3.091042453,1.098612289,3.032988301,24 Cerrado,24 Mid latitude,24,10.7,Cerrado Mid latitude
TLC 175,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,B,24,F,0,2.693,17,19,0.052631579,0.058823529,2,0.5,3,0.058273871,2.833213344,2.944438979,1.098612289,2.842601461,24 Cerrado,24 Mid latitude,24,10.7,Cerrado Mid latitude
TLC 176,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,B,24,F,0,2.668,18,20,0.05,0.055555556,2,0.5,3,0.054518285,2.890371758,2.995732274,1.098612289,2.909219131,24 Cerrado,24 Mid latitude,24,10.7,Cerrado Mid latitude
TLC 177,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,B,24,F,0,2.801,21,23,0.043478261,0.047619048,2,0.5,3,0.0490465,3.044522438,3.135494216,1.098612289,3.014986455,24 Cerrado,24 Mid latitude,24,10.7,Cerrado Mid latitude
TLC 178,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,B,24,F,0,2.798,22,24,0.041666667,0.045454545,2,0.5,3,0.046768403,3.091042453,3.17805383,1.098612289,3.062547444,24 Cerrado,24 Mid latitude,24,10.7,Cerrado Mid latitude
TLC 179,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,C,28,F,0,2.532,14,15,0.066666667,0.071428571,1,1,2,0.066357822,2.63905733,2.708050201,0.693147181,2.712693639,28 Cerrado,28 Mid latitude,28,10.7,Cerrado Mid latitude
TLC 180,Cerrado,Tocantins,-10.7,2,TLC,Mid latitude,75,T6,C,28,F,0,NA,16,17,0.058823529,0.0625,1,1,2,NA,2.772588722,2.833213344,0.693147181,NA,28 Cerrado,28 Mid latitude,28,10.7,Cerrado Mid latitude
